Region_Code,year,Neighborhood_Name,Municipality_Name,Region_Type,Boundary_Change_Code,Dist_Primary_School,Count_Primary_1km,Count_Primary_3km,Count_Primary_5km,Dist_Secondary_Total,Count_Secondary_3km,Count_Secondary_5km,Count_Secondary_10km,Dist_Secondary_VMBO,Education | Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 3  km (aantal),Education | Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 5  km (aantal),Education | Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 10  km (aantal),Dist_Secondary_HAVO_VWO,Count_Secondary_HAVO_VWO_3km,Count_Secondary_HAVO_VWO_5km,Count_Secondary_HAVO_VWO_10km,Dist_Public_Green_Total,Dist_Park,Dist_Day_Recreation,Dist_Forest,Dist_Nature_Area_Total,Dist_Nature_Area_Dry,Dist_Nature_Area_Wet,Dist_SemiPublic_Green,Dist_Sports_Field,Dist_Allotment_Garden,Dist_Holiday_Recreation,Dist_Cemetery,Dist_Recreation_Water,Dist_GP_Surgery,Count_GP_1km,Count_GP_3km,Count_GP_5km,Dist_GP_Out_Of_Hours,Dist_Pharmacy,Dist_Hospital_Incl_Outpatient,Count_Hospital_Incl_5km,Count_Hospital_Incl_10km,Count_Hospital_Incl_20km,Dist_Hospital_Excl_Outpatient,Count_Hospital_Excl_5km,Count_Hospital_Excl_10km,Count_Hospital_Excl_20km,Dist_Clinic_Infant_Child,Dist_Physiotherapist,Count_Physio_1km,Count_Physio_3km,Count_Physio_5km,Dist_Supermarket,Count_Supermarket_1km,Count_Supermarket_3km,Count_Supermarket_5km,Dist_Other_Grocery,Count_Other_Grocery_1km,Count_Other_Grocery_3km,Count_Other_Grocery_5km,Dist_Department_Store,Count_DeptStore_5km,Count_DeptStore_10km,Count_DeptStore_20km,Dist_Highway_Entrance,Dist_Train_Station_Total,Dist_Major_Transfer_Station
BU19040308,,Driehoven,Stichtse Vecht,Buurt     ,1,0.3,3.0,3.0,5.1,5.4,0.0,0.0,3.0,6.0,0.0,0.0,2.0,5.4,0.0,0.0,1.0,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,13.3,0.4,13.3,0.0,0.0,10.0,13.3,0.0,0.0,5.0,,,,,,0.3,1.0,1.0,2.9,0.3,5.0,5.0,9.7,5.7,0.0,1.9,30.0,0.6,7.1,13.5
BU19040309,,Oudover,Stichtse Vecht,Buurt     ,1,1.0,1.4,3.0,6.7,5.1,0.0,0.5,2.6,5.7,0.0,0.0,1.6,5.1,0.0,0.5,1.0,,,,,,,,,,,,,,0.8,0.6,1.0,1.0,13.9,1.0,13.9,0.0,0.0,10.0,13.9,0.0,0.0,5.0,,,,,,0.7,0.8,1.3,3.2,0.4,4.7,5.0,11.8,5.4,0.1,3.0,30.0,0.7,6.9,13.6
BU19040310,,Loenen Dorpskern,Stichtse Vecht,Buurt     ,1,0.6,2.8,3.0,6.1,5.2,0.0,0.2,3.0,5.8,0.0,0.0,2.0,5.2,0.0,0.2,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,13.6,0.7,13.6,0.0,0.0,10.0,13.6,0.0,0.0,5.0,,,,,,0.4,1.0,1.0,2.8,0.3,5.0,5.0,10.2,5.6,0.0,2.0,30.0,0.8,7.0,13.8
BU19040311,,Cronenburgh,Stichtse Vecht,Buurt     ,1,0.5,2.9,3.0,7.1,5.1,0.0,0.3,3.0,5.7,0.0,0.0,2.0,5.1,0.0,0.3,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,13.6,0.7,13.6,0.0,0.0,10.0,13.6,0.0,0.0,5.0,,,,,,0.6,1.0,1.0,2.9,0.6,5.0,5.0,12.1,5.4,0.0,1.2,30.0,0.3,6.9,13.8
BU19040312,,Kerklaan,Stichtse Vecht,Buurt     ,1,1.8,0.0,5.0,5.7,6.8,0.0,0.0,3.0,7.4,0.0,0.0,2.0,6.8,0.0,0.0,1.0,,,,,,,,,,,,,,1.9,0.0,1.0,1.7,11.7,2.0,11.7,0.0,0.0,11.7,11.7,0.0,0.0,6.7,,,,,,1.9,0.0,1.8,2.0,1.9,0.0,6.0,6.8,7.2,0.0,3.0,31.4,0.2,8.1,11.8
BU19040401,,Polder Oukoop,Stichtse Vecht,Buurt     ,1,2.7,0.0,0.6,1.1,6.7,0.0,0.0,3.0,6.7,0.0,0.0,2.2,7.9,0.0,0.0,1.0,,,,,,,,,,,,,,6.9,0.0,0.0,0.0,15.0,6.5,10.0,0.0,0.5,6.1,15.0,0.0,0.0,3.1,,,,,,6.3,0.0,0.0,0.2,2.5,0.0,0.8,2.2,6.9,0.0,1.6,20.4,4.7,5.7,17.7
BU19040402,,Nieuwer Ter Aa,Stichtse Vecht,Buurt     ,1,0.3,1.0,1.0,1.0,5.2,0.0,0.0,3.0,5.2,0.0,0.0,2.0,6.4,0.0,0.0,1.0,,,,,,,,,,,,,,6.4,0.0,0.0,0.0,13.8,6.3,9.7,0.0,1.0,8.6,13.8,0.0,0.0,4.6,,,,,,5.4,0.0,0.0,0.0,3.3,0.0,0.0,2.7,5.3,0.0,2.0,26.0,3.5,4.1,16.8
BU19040501,,Polder Portengen,Stichtse Vecht,Buurt     ,1,2.1,0.0,2.2,4.6,5.7,0.0,0.3,8.7,5.7,0.0,0.3,7.5,6.4,0.0,0.0,5.3,,,,,,,,,,,,,,2.6,0.0,0.6,1.2,9.5,2.6,9.2,0.0,1.0,9.0,9.4,0.0,0.8,6.2,,,,,,2.7,0.0,0.6,1.7,2.5,0.0,1.6,6.8,5.2,0.4,5.7,25.0,2.1,4.8,10.6
BU19040502,,Polder Groot Oud Aa,Stichtse Vecht,Buurt     ,1,3.2,0.0,0.9,4.1,5.5,0.0,0.1,4.1,5.5,0.0,0.1,3.1,6.7,0.0,0.0,2.1,,,,,,,,,,,,,,3.6,0.0,0.3,0.9,12.9,3.4,8.0,0.0,1.0,7.7,12.9,0.0,0.0,4.7,,,,,,3.5,0.0,0.3,1.2,3.2,0.0,0.5,5.1,5.7,0.0,3.0,24.2,1.7,4.5,12.7
BU19040503,,Polder Spengen,Stichtse Vecht,Buurt     ,1,2.6,0.1,1.7,3.9,7.2,0.0,0.0,5.4,7.2,0.0,0.0,4.2,8.6,0.0,0.0,2.1,,,,,,,,,,,,,,2.8,0.0,0.5,1.0,14.3,2.8,8.7,0.0,1.3,6.2,10.3,0.0,0.4,3.0,,,,,,2.6,0.0,0.6,1.0,2.6,0.1,1.3,3.0,7.5,0.0,2.3,22.6,0.6,6.4,9.7
BU19040504,,Polder Kockengen,Stichtse Vecht,Buurt     ,1,1.1,1.0,3.0,3.7,7.2,0.0,0.0,7.7,7.2,0.0,0.0,6.1,8.2,0.0,0.0,4.9,,,,,,,,,,,,,,1.1,0.5,1.0,1.0,10.7,1.1,10.1,0.0,0.5,6.5,10.1,0.0,0.5,3.5,,,,,,1.2,0.3,1.0,1.0,1.1,0.7,2.0,2.4,7.0,0.0,4.1,23.5,1.8,6.2,9.5
BU19040505,,Kockengen Dorp,Stichtse Vecht,Buurt     ,1,0.3,2.9,3.0,3.1,6.2,0.0,0.0,5.0,6.2,0.0,0.0,4.0,7.4,0.0,0.0,2.9,,,,,,,,,,,,,,0.4,1.0,1.0,1.0,11.6,0.4,10.4,0.0,0.0,7.0,10.4,0.0,0.0,4.0,,,,,,0.4,0.9,1.0,1.0,0.4,1.9,2.0,2.0,6.4,0.0,3.0,22.8,1.0,5.2,9.9
BU19040506,,Portengense Brug,Stichtse Vecht,Buurt     ,1,2.1,0.0,3.0,3.2,4.7,0.0,0.9,4.9,4.7,0.0,0.9,3.9,5.9,0.0,0.0,2.9,,,,,,,,,,,,,,2.2,0.0,1.0,1.0,11.6,2.2,9.3,0.0,1.0,8.0,11.6,0.0,0.0,5.0,,,,,,2.1,0.0,1.0,2.0,2.1,0.0,2.0,6.0,4.8,0.7,5.0,23.0,0.3,3.6,11.6
BU19040507,,Welgelegen,Stichtse Vecht,Buurt     ,1,0.5,3.0,3.0,3.0,6.1,0.0,0.0,3.9,6.1,0.0,0.0,2.9,7.3,0.0,0.0,2.3,,,,,,,,,,,,,,0.6,1.0,1.0,1.0,11.9,0.6,10.8,0.0,0.0,7.0,10.8,0.0,0.0,4.0,,,,,,0.5,1.0,1.0,1.0,0.5,1.3,2.0,2.0,6.2,0.0,2.9,22.7,0.6,5.0,10.3
BU19040508,,Groenlust,Stichtse Vecht,Buurt     ,1,0.6,3.0,3.0,3.0,6.2,0.0,0.0,4.4,6.2,0.0,0.0,3.4,7.4,0.0,0.0,3.0,,,,,,,,,,,,,,0.7,1.0,1.0,1.0,11.4,0.7,10.9,0.0,0.0,7.0,10.9,0.0,0.0,4.0,,,,,,0.7,1.0,1.0,1.0,0.7,1.2,2.0,2.0,6.4,0.0,3.0,22.3,1.1,5.2,10.3
BU19040509,,Vierde kwadrant Kockengen,Stichtse Vecht,Buurt     ,1,0.7,3.0,3.0,3.0,6.4,0.0,0.0,4.0,6.4,0.0,0.0,3.0,7.6,0.0,0.0,3.0,,,,,,,,,,,,,,0.8,1.0,1.0,1.0,11.5,0.8,11.0,0.0,0.0,7.0,11.0,0.0,0.0,4.0,,,,,,0.7,1.0,1.0,1.0,0.7,1.0,2.0,2.0,6.5,0.0,3.0,21.3,1.0,5.4,10.4
BU19040601,,Hoeker Polder,Stichtse Vecht,Buurt     ,1,2.2,0.0,1.2,3.0,8.7,0.0,0.0,2.4,8.9,0.0,0.0,1.8,8.8,0.0,0.0,1.2,,,,,,,,,,,,,,4.1,0.0,0.2,0.9,14.2,5.0,11.4,0.0,0.1,8.8,14.2,0.0,0.0,4.6,,,,,,3.0,0.1,0.6,1.5,1.6,0.2,2.1,3.6,8.7,0.0,1.5,21.8,2.0,9.7,10.9
BU19040602,,Polder Dorssewaard,Stichtse Vecht,Buurt     ,1,2.1,0.0,1.6,5.7,8.9,0.0,0.0,5.6,9.0,0.0,0.0,3.3,8.9,0.0,0.0,4.5,,,,,,,,,,,,,,2.7,0.0,0.7,2.2,12.6,3.7,11.7,0.0,0.0,8.6,12.6,0.0,0.0,4.1,,,,,,2.1,0.2,0.7,2.4,3.4,0.0,0.4,5.3,6.7,0.0,2.7,21.3,0.6,10.6,11.1
BU19040603,,Vreeland Dorp,Stichtse Vecht,Buurt     ,1,0.8,0.7,1.0,5.4,8.4,0.0,0.0,3.7,8.9,0.0,0.0,2.4,8.4,0.0,0.0,1.7,,,,,,,,,,,,,,3.8,0.0,0.0,1.3,12.9,3.9,12.6,0.0,0.0,9.5,12.9,0.0,0.0,5.0,,,,,,1.5,0.3,1.0,2.0,3.2,0.0,0.5,6.8,7.8,0.0,2.9,22.4,0.6,9.5,12.1
BU19040604,,Vreeland,Stichtse Vecht,Buurt     ,1,1.6,0.0,1.0,6.0,7.9,0.0,0.0,5.6,8.5,0.0,0.0,3.3,7.9,0.0,0.0,3.6,,,,,,,,,,,,,,3.7,0.0,0.0,2.0,13.0,3.8,12.6,0.0,0.0,10.0,13.0,0.0,0.0,5.0,,,,,,0.8,1.0,1.0,2.0,3.3,0.0,0.0,7.0,6.9,0.0,3.0,25.0,0.2,9.6,11.6
BU19040701,,Molenpolder,Stichtse Vecht,Buurt     ,1,2.7,0.0,0.9,7.7,5.8,0.0,0.0,19.5,5.8,0.0,0.0,13.6,6.4,0.0,0.0,11.1,,,,,,,,,,,,,,3.2,0.0,0.4,8.3,9.8,3.9,6.0,0.0,1.7,11.7,9.8,0.0,0.7,8.2,,,,,,3.3,0.0,0.3,6.4,2.7,0.0,1.0,25.2,4.9,0.4,12.5,30.6,2.8,6.7,9.4
BU19040702,,Bethunepolder-Noord,Stichtse Vecht,Buurt     ,1,1.7,0.2,1.5,5.6,6.0,0.0,0.1,11.4,6.0,0.0,0.1,8.8,6.8,0.0,0.0,4.9,,,,,,,,,,,,,,1.8,0.2,1.5,4.2,9.6,3.5,8.8,0.0,1.5,11.6,9.6,0.0,0.7,8.1,,,,,,3.9,0.0,0.2,2.9,1.6,0.2,3.0,18.9,4.2,0.9,7.6,28.8,3.7,6.4,11.3
BU19040703,,Tienhoven-Oud Maarsseveen,Stichtse Vecht,Buurt     ,1,0.6,0.9,1.0,4.7,7.0,0.0,0.0,8.9,7.0,0.0,0.0,7.2,8.0,0.0,0.0,2.9,,,,,,,,,,,,,,0.8,0.6,1.1,3.8,10.4,4.3,9.4,0.0,1.1,10.4,10.4,0.0,0.2,7.4,,,,,,4.8,0.0,0.0,1.4,0.6,0.8,1.0,11.4,5.3,0.4,6.4,28.6,4.6,7.1,12.1
BU19040801,,Polder Aetsveld,Stichtse Vecht,Buurt     ,1,1.7,0.2,1.0,2.8,5.5,0.0,0.3,2.1,5.5,0.0,0.3,2.1,6.0,0.0,0.0,1.1,,,,,,,,,,,,,,1.8,0.2,0.9,2.9,12.7,5.2,6.1,0.0,1.0,9.7,12.7,0.0,0.0,5.7,,,,,,1.8,0.2,0.9,2.2,4.8,0.0,0.0,4.7,5.7,0.2,1.1,28.2,2.8,5.9,5.9
BU19040802,,Polder Garsten Noord,Stichtse Vecht,Buurt     ,1,2.5,0.0,0.8,1.3,6.8,0.0,0.0,2.0,6.8,0.0,0.0,2.0,7.0,0.0,0.0,1.0,,,,,,,,,,,,,,2.2,0.0,0.9,1.0,13.2,6.4,7.7,0.0,1.0,8.6,13.2,0.0,0.0,4.9,,,,,,2.4,0.0,0.9,1.0,1.8,0.1,1.0,1.3,7.1,0.0,1.0,24.1,4.9,7.4,7.4
BU19040803,,Kanaalzone sector Nigtevecht,Stichtse Vecht,Buurt     ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU19040804,,Nigtevecht Dorp,Stichtse Vecht,Buurt     ,1,0.4,1.0,1.0,1.6,5.3,0.0,0.0,3.2,5.3,0.0,0.0,3.2,5.5,0.0,0.0,2.2,,,,,,,,,,,,,,0.3,1.0,1.0,3.5,11.7,4.9,6.2,0.0,1.0,9.5,11.7,0.0,0.0,5.1,,,,,,0.3,1.0,1.0,1.1,4.2,0.0,0.0,2.4,5.6,0.0,1.0,30.9,3.7,6.0,6.0
BU19040805,,Nigtevecht Garsten,Stichtse Vecht,Buurt     ,1,1.0,0.7,1.0,2.1,5.2,0.0,0.1,3.6,5.2,0.0,0.1,3.6,5.4,0.0,0.0,2.6,,,,,,,,,,,,,,0.7,0.9,1.0,4.4,11.6,4.8,6.2,0.0,1.0,9.3,11.6,0.0,0.0,5.3,,,,,,0.9,0.8,1.0,1.1,3.4,0.0,0.1,2.6,5.6,0.0,1.0,30.2,3.6,5.9,5.9
BU19040901,,Polder Mijnden,Stichtse Vecht,Buurt     ,1,2.2,0.0,4.0,7.1,3.0,0.8,2.0,2.1,3.3,0.5,1.0,1.1,3.1,0.3,1.0,1.1,,,,,,,,,,,,,,2.5,0.0,0.7,2.0,13.5,2.6,13.5,0.0,0.0,10.0,13.5,0.0,0.0,5.7,,,,,,2.1,0.0,2.1,4.2,1.9,0.0,10.9,21.0,3.0,1.0,2.5,27.1,0.8,4.5,14.9
BU19040902,,Polder Angstelkade,Stichtse Vecht,Buurt     ,1,2.9,0.2,0.4,2.0,5.6,0.0,0.4,3.0,5.6,0.0,0.4,2.0,6.8,0.0,0.0,1.0,,,,,,,,,,,,,,5.9,0.0,0.0,0.0,13.4,5.9,12.4,0.0,0.0,10.0,13.4,0.0,0.0,5.0,,,,,,5.4,0.0,0.0,0.6,5.2,0.0,0.0,2.3,5.8,0.4,2.0,27.6,3.2,4.6,16.3
BU19040903,,Polder Sticht,Stichtse Vecht,Buurt     ,1,1.5,0.0,3.7,7.9,3.4,0.0,2.0,2.0,4.0,0.0,1.0,1.0,3.4,0.0,1.0,1.0,,,,,,,,,,,,,,1.7,0.0,1.0,2.0,14.2,1.8,14.1,0.0,0.0,10.9,14.2,0.0,0.0,6.0,,,,,,1.6,0.0,1.6,4.5,1.5,0.2,7.7,21.0,3.8,1.0,2.1,27.8,0.4,5.2,14.2
BU19040904,,Polder Het Honderd,Stichtse Vecht,Buurt     ,1,1.9,0.0,4.4,7.0,2.4,1.1,2.0,2.8,3.0,0.5,1.0,1.8,2.4,0.6,1.0,1.5,,,,,,,,,,,,,,2.3,0.0,1.1,2.0,13.1,2.4,13.1,0.0,0.0,9.9,13.1,0.0,0.0,5.9,,,,,,1.8,0.1,2.6,4.0,1.8,0.0,14.1,21.0,2.7,1.0,2.5,26.6,0.3,4.1,15.1
BU19040905,,Nieuwersluis,Stichtse Vecht,Buurt     ,1,2.1,0.0,6.0,7.0,2.9,0.8,2.0,2.0,3.5,0.0,1.0,1.0,2.9,0.8,1.0,1.0,,,,,,,,,,,,,,2.2,0.0,1.0,2.0,13.6,2.4,13.6,0.0,0.0,10.4,13.6,0.0,0.0,6.1,,,,,,2.2,0.0,2.7,4.0,2.0,0.0,13.5,21.0,3.2,1.0,2.2,27.2,0.2,4.6,14.7
BU19040906,,Angstelkade,Stichtse Vecht,Buurt     ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU19040907,,Kanaalzone sector Nieuwersluis,Stichtse Vecht,Buurt     ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU19041001,,Poldergebied Loenersloot,Stichtse Vecht,Buurt     ,1,1.1,0.3,1.8,5.9,6.8,0.0,0.0,3.0,6.8,0.0,0.0,2.0,8.3,0.0,0.0,1.0,,,,,,,,,,,,,,3.5,0.0,0.0,1.9,10.8,3.6,10.8,0.0,0.0,11.6,10.8,0.0,0.0,6.8,,,,,,3.5,0.0,0.0,1.9,3.4,0.0,0.0,7.7,7.1,0.0,2.8,31.7,0.6,6.8,13.7
BU19041002,,Loenersloot Binnenweg,Stichtse Vecht,Buurt     ,1,1.1,0.4,2.3,6.0,6.6,0.0,0.0,3.0,6.6,0.0,0.0,2.0,8.1,0.0,0.0,1.0,,,,,,,,,,,,,,3.2,0.0,0.0,2.0,10.6,3.3,10.6,0.0,0.0,12.0,10.6,0.0,0.0,7.0,,,,,,3.2,0.0,0.0,2.0,3.2,0.0,0.0,8.3,7.1,0.0,3.0,35.1,0.3,6.4,13.4
BU19041003,,Loenersloot Dorp,Stichtse Vecht,Buurt     ,1,0.2,1.0,1.2,6.0,6.8,0.0,0.0,3.0,6.8,0.0,0.0,2.0,8.5,0.0,0.0,1.0,,,,,,,,,,,,,,3.3,0.0,0.0,2.0,10.3,3.7,10.3,0.0,0.0,11.5,10.3,0.0,0.0,7.0,,,,,,3.5,0.0,0.0,2.0,3.2,0.0,0.0,8.1,6.6,0.0,2.3,30.9,0.5,7.3,13.8
BU19041004,,Poldergebied Loenersloot,Stichtse Vecht,Buurt     ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU19041101,,Oud-Zuilen,Stichtse Vecht,Buurt     ,1,2.2,0.0,4.6,21.9,1.5,1.0,2.5,27.5,1.5,1.0,2.4,18.5,4.8,0.0,0.8,17.4,,,,,,,,,,,,,,2.5,0.0,3.5,14.0,7.5,2.5,5.4,0.0,3.0,12.0,7.5,0.0,2.0,9.0,,,,,,2.3,0.0,4.3,26.1,1.8,0.0,14.3,85.5,3.7,3.8,15.4,29.0,1.5,4.4,6.5
BU19041201,,Verbindingswegen,Stichtse Vecht,Buurt     ,1,1.9,0.0,6.2,21.3,2.7,1.1,3.9,24.5,2.7,1.1,3.9,17.6,2.7,1.0,1.9,15.6,,,,,,,,,,,,,,1.7,0.0,4.4,10.7,3.8,1.6,3.8,0.9,2.0,10.9,3.8,0.9,1.0,7.9,,,,,,0.9,2.1,8.0,16.4,0.9,2.2,21.5,53.5,1.8,3.9,13.9,28.8,0.8,1.7,7.9
BU19041202,,Industrieterrein Maarssenbroek,Stichtse Vecht,Buurt     ,1,1.6,0.0,7.0,23.6,2.3,1.0,4.0,25.0,2.3,1.0,4.0,18.0,2.3,1.0,2.0,16.0,,,,,,,,,,,,,,1.9,0.0,7.0,11.6,3.8,1.7,3.8,1.0,2.0,12.0,3.8,1.0,1.0,8.0,,,,,,0.4,2.0,8.7,17.9,0.4,1.0,29.4,55.8,1.5,4.0,14.0,29.4,0.4,1.3,7.9
BU19041203,,Fazantenkamp,Stichtse Vecht,Buurt     ,1,0.4,2.0,7.5,16.3,1.2,2.0,2.5,18.6,1.2,2.0,2.5,12.8,1.2,1.0,1.0,11.9,,,,,,,,,,,,,,1.0,0.5,5.5,9.0,5.3,1.5,5.3,0.0,1.5,9.0,5.3,0.0,1.0,7.0,,,,,,2.0,0.0,7.5,12.0,2.0,0.0,17.7,44.0,2.5,3.0,12.8,26.9,1.8,2.3,9.5
BU19041204,,Boomstede,Stichtse Vecht,Buurt     ,1,1.2,0.2,4.7,20.7,2.6,1.0,3.2,23.7,2.6,1.0,3.2,17.0,2.6,1.0,2.0,15.4,,,,,,,,,,,,,,0.4,1.0,3.9,10.0,4.0,0.4,4.0,1.0,2.0,11.0,4.0,1.0,1.0,8.0,,,,,,0.4,1.0,6.2,14.6,0.4,1.0,14.3,48.9,2.7,3.4,14.0,28.1,1.0,2.5,8.1
BU19041205,,Reigerskamp,Stichtse Vecht,Buurt     ,1,1.3,0.0,7.0,14.1,1.1,2.0,2.0,15.3,1.1,2.0,2.0,11.0,1.1,1.0,1.0,9.3,,,,,,,,,,,,,,0.3,2.5,5.0,9.0,5.8,0.9,5.8,0.0,1.0,9.0,5.8,0.0,1.0,7.0,,,,,,1.7,0.0,6.8,12.0,1.6,0.0,16.5,42.8,2.8,3.0,10.4,25.5,2.3,2.7,9.9
BU19041206,,Zwanenkamp,Stichtse Vecht,Buurt     ,1,0.5,2.9,7.0,9.8,1.2,2.0,2.0,11.6,1.2,2.0,2.0,9.1,1.9,1.0,1.0,6.6,,,,,,,,,,,,,,0.5,1.2,4.0,7.6,6.5,1.1,6.5,0.0,1.0,8.0,6.5,0.0,1.0,7.0,,,,,,0.6,1.0,4.0,9.0,0.5,3.0,15.0,26.2,2.1,2.0,7.6,23.0,3.0,2.2,10.7
BU19041207,,Valkenkamp,Stichtse Vecht,Buurt     ,1,0.5,2.9,7.0,11.6,0.5,2.0,2.0,14.1,0.5,2.0,2.0,10.3,1.6,1.0,1.0,8.7,,,,,,,,,,,,,,0.8,1.8,4.0,9.0,6.2,0.8,6.2,0.0,1.0,8.0,6.2,0.0,1.0,7.0,,,,,,1.0,0.3,5.5,10.6,1.0,1.3,15.7,37.1,2.2,2.7,8.2,23.4,2.7,2.4,10.4
BU19041208,,Duivenkamp,Stichtse Vecht,Buurt     ,1,0.4,1.7,8.0,18.6,1.4,2.0,3.0,21.1,1.4,2.0,3.0,14.6,1.4,1.0,1.0,13.0,,,,,,,,,,,,,,1.2,0.1,6.1,9.1,5.0,1.7,5.0,0.4,2.0,9.0,5.0,0.4,1.0,7.0,,,,,,1.7,0.0,8.2,12.7,1.7,0.0,20.1,45.4,2.2,3.0,13.0,27.6,1.5,2.0,9.2
BU19041209,,Bloemstede,Stichtse Vecht,Buurt     ,1,0.3,1.0,7.4,20.0,1.9,1.5,3.3,22.7,1.9,1.5,3.3,15.9,1.9,1.0,1.3,14.2,,,,,,,,,,,,,,1.4,0.0,6.1,9.5,4.4,1.4,4.4,1.0,2.0,10.1,4.4,1.0,1.0,7.6,,,,,,1.5,0.0,8.0,14.1,1.5,0.0,20.4,47.7,2.0,3.0,13.8,28.0,1.0,1.9,8.6
BU19041210,,Zebraspoor,Stichtse Vecht,Buurt     ,1,1.6,0.0,6.5,11.2,1.8,2.0,2.0,15.0,1.8,2.0,2.0,11.0,2.0,1.0,1.0,9.0,,,,,,,,,,,,,,1.1,0.3,4.0,8.2,6.4,1.1,6.4,0.0,1.0,8.0,6.4,0.0,1.0,7.0,,,,,,1.4,0.0,6.0,10.1,1.4,0.0,16.0,35.8,1.4,2.1,8.3,23.9,2.9,1.5,10.5
BU19041211,,Pauwenkamp,Stichtse Vecht,Buurt     ,1,1.0,1.3,7.1,15.3,0.5,2.0,2.0,17.2,0.5,2.0,2.0,11.6,0.5,1.0,1.0,10.9,,,,,,,,,,,,,,0.3,2.2,5.1,9.0,5.4,1.1,5.4,0.0,1.0,9.0,5.4,0.0,1.0,7.0,,,,,,1.9,0.0,7.2,12.0,1.8,0.0,17.2,44.0,2.6,3.0,12.7,26.8,1.9,2.4,9.6
BU19041212,,Kamelenspoor,Stichtse Vecht,Buurt     ,1,2.1,0.0,7.4,13.6,2.4,1.6,2.4,15.9,2.4,1.6,2.4,11.5,3.0,0.6,1.0,9.9,,,,,,,,,,,,,,1.8,0.0,4.5,8.9,5.8,0.8,5.8,0.0,1.4,8.0,5.8,0.0,1.0,7.0,,,,,,1.0,1.9,6.5,11.0,0.8,8.2,16.6,40.1,0.8,2.7,12.0,25.4,2.3,0.9,9.9
BU19041213,,Antilopespoor,Stichtse Vecht,Buurt     ,1,1.8,0.0,8.5,16.9,2.4,1.4,3.0,22.0,2.4,1.4,3.0,15.0,2.4,1.0,1.0,13.0,,,,,,,,,,,,,,2.2,0.0,7.0,9.0,5.1,0.9,5.1,0.1,2.0,9.7,5.1,0.1,1.0,7.7,,,,,,0.6,3.0,8.9,12.2,0.6,11.5,24.0,44.7,0.9,3.0,13.7,27.4,1.6,0.5,9.2
BU19041214,,Bisonspoor,Stichtse Vecht,Buurt     ,1,1.7,0.0,8.6,17.2,2.3,1.6,3.0,22.2,2.3,1.6,3.0,15.2,2.3,1.0,1.0,13.2,,,,,,,,,,,,,,2.1,0.0,7.4,9.0,5.0,0.6,5.0,0.5,2.0,10.2,5.0,0.5,1.0,7.9,,,,,,0.3,3.0,9.0,12.5,0.2,12.0,25.3,45.3,0.6,3.0,13.9,27.8,1.5,0.6,9.1
BU19041215,,Spechtenkamp,Stichtse Vecht,Buurt     ,1,1.1,0.3,7.0,13.2,1.2,2.0,2.0,15.0,1.2,2.0,2.0,11.0,1.3,1.0,1.0,9.0,,,,,,,,,,,,,,0.3,2.2,4.7,9.0,5.9,0.3,5.9,0.0,1.0,8.9,5.9,0.0,1.0,7.0,,,,,,1.3,0.0,6.3,12.0,1.3,0.0,16.3,41.5,2.1,3.0,9.3,25.0,2.4,2.2,10.1
BU19110101,,Kleine Sluis,Hollands Kroon,Buurt     ,1,0.7,1.3,3.0,4.0,8.1,0.0,0.0,1.0,11.4,0.0,0.0,0.0,12.3,0.0,0.0,0.0,,,,,,,,,,,,,,1.1,0.5,1.0,1.9,11.8,6.8,11.8,0.0,0.0,2.0,15.6,0.0,0.0,1.0,,,,,,0.4,3.9,4.0,5.8,0.4,7.9,8.0,9.7,0.5,1.0,2.0,5.0,0.7,1.9,30.9
BU19110102,,Spoorbuurt,Hollands Kroon,Buurt     ,1,0.5,0.9,3.0,4.0,6.8,0.0,0.0,1.0,11.3,0.0,0.0,0.0,11.7,0.0,0.0,0.0,,,,,,,,,,,,,,1.5,0.0,1.3,2.0,11.7,6.6,12.2,0.0,0.0,2.0,14.3,0.0,0.0,1.0,,,,,,1.8,0.0,4.3,5.0,1.8,0.0,8.6,11.0,1.6,1.0,2.0,5.0,1.9,0.8,31.3
BU19110103,,Van Ewijcksluis,Hollands Kroon,Buurt     ,1,5.0,0.0,0.0,0.4,11.7,0.0,0.0,0.0,12.8,0.0,0.0,0.0,12.9,0.0,0.0,0.0,,,,,,,,,,,,,,5.6,0.0,0.0,0.0,13.1,8.0,14.9,0.0,0.0,2.0,14.9,0.0,0.0,1.0,,,,,,4.2,0.0,0.0,4.0,4.1,0.0,0.0,8.0,4.4,1.0,1.0,5.0,0.6,6.1,34.9
